hspt_name,url,depth,text,date
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=51&?Page=41&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/다음10개,200326
허리나은병원,http://www.ctlspine.co.kr/board/view.php?tid=124&sid=215&b_code=B_NOTICE&idx=1&category=0&search_category=&searchString=&gotopage=1,1,허리나은병원/다음글,200326
문동언마취통증의학과의원,http://www.mpainclinic.com/bbs/board.php?bo_table=notice&wr_id=15,1,문동언마취통증의학과의원/다음글,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT02MDAmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/리스트 다음으로,200326
두발로정형외과의원,http://www.dubalo.com/m/management/board_view.asp?db_name=TB_s6_1_notice&num=40&num2=40&page_num=1,1,"두발로정형외과의원/다음   무지외반증 한번에 양쪽 수술, 재발, 합병증 [발박사 이우천의 두발로 백세까지]",200326
바로병원,http://www.baro119.co.kr/bbs/board.php?bo_table=notice&wr_id=805,1,바로병원/다음글,200326
허리나은병원,http://www.ctlspine.co.kr/board/view.php?tid=124&sid=215&b_code=B_NOTICE&idx=10&category=0&search_category=&searchString=&gotopage=,1,허리나은병원/다음글,200326
문동언마취통증의학과의원,http://www.mpainclinic.com/bbs/board.php?bo_table=notice&wr_id=25,1,문동언마취통증의학과의원/다음글,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT00ODAmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/리스트 다음으로,200326
두발로정형외과의원,http://www.dubalo.com/m/management/board_view.asp?db_name=TB_s6_1_notice&num=41&num2=42&page_num=1,1,두발로정형외과의원/다음   김지범 원장 'SBS 좋은아침' 출연,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=cus04&page=41,1,굳센병원/다음,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm01&wr_id=307,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm03&wr_id=47,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=cus01&wr_id=107,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm01&wr_id=137&page=11,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm01&wr_id=289&page=2,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm01&wr_id=244&page=4,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm01&wr_id=229&page=5,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm01&wr_id=184&page=8,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm01&wr_id=153&page=10,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm02&wr_id=46&page=3,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm02&wr_id=29&page=4,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm02&wr_id=10&page=5,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm03&wr_id=28&page=2,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=cus01&wr_id=95&page=2,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=cus01&wr_id=79&page=3,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=cus01&wr_id=49&page=5,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=cus01&wr_id=19&page=7,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=cus01&wr_id=4&page=8,1,굳센병원/다음글,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=41&?Page=32&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/다음10개,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=41&?Page=33&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/다음10개,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=41&?Page=34&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/다음10개,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=41&?Page=35&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/다음10개,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=41&?Page=36&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/다음10개,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=41&?Page=37&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/다음10개,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=41&?Page=38&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/다음10개,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=41&?Page=39&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/다음10개,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=41&?Page=40&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/다음,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?t=v&bbs_data=aWR4PTE4MzYmc3RhcnRQYWdlPTM3MiZjYXRlX2lkeD0mdGFibGU9Y3NfYmJzX2RhdGEmY29kZT1jb3Vuc2VsJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/출산3개월 모유수유 중 오른 견갑골주위 통증시작,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?t=v&bbs_data=aWR4PTE3NzQmc3RhcnRQYWdlPTQzMiZjYXRlX2lkeD0mdGFibGU9Y3NfYmJzX2RhdGEmY29kZT1jb3Vuc2VsJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/어깨 문의 드립니다 =>5진료실 정선생님,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?t=v&bbs_data=aWR4PTE4NjMmc3RhcnRQYWdlPTM0OCZjYXRlX2lkeD0mdGFibGU9Y3NfYmJzX2RhdGEmY29kZT1jb3Vuc2VsJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/오른팔힘이 없어 활동제어불편,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=cus04&wr_id=358&page=24,1,"굳센병원/
                    다음에 꼭 찾고싶은 마음입니다.                                    ",200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=cus04&wr_id=282&page=28,1,"굳센병원/
                    다음에 꼭 찾고싶은 마음입니다.                                    ",200326
나누리수원병원,http://sw.nanoori.co.kr/policy/policy4?pg=21&&sca=cd01,1,나누리수원병원/다음,200326
나누리수원병원,http://sw.nanoori.co.kr/policy/policy4?pg=21&&sca=cd02,1,나누리수원병원/다음,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm01&wr_id=106&page=13,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm01&wr_id=67&page=16,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=comm01&wr_id=44&page=17,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=cus02&wr_id=212&page=16,1,굳센병원/다음글,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=cus04&wr_id=463&page=17,1,굳센병원/다음글,200326
두발로정형외과의원,http://www.dubalo.com/m/management/board_view.asp?db_name=TB_s6_1_notice&num=47&num2=46&page_num=1,1,두발로정형외과의원/다음   10월 휴진 및 진료시간 변경 안내 ,200326
두발로정형외과의원,http://www.dubalo.com/m/management/board_view.asp?db_name=TB_s6_1_notice&num=48&num2=48&page_num=1,1,두발로정형외과의원/다음   2019년 독감예방접종 실시 안내,200326
부산본병원,http://www.bonhospital.co.kr/notice/nonpay/index.jsp?reqPageNo=42,1,부산본병원/42,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=40&?Page=41&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/이전10개,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=42&?Page=41&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/42,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=43&?Page=41&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/43,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=44&?Page=41&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/44,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=45&?Page=41&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/45,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=46&?Page=41&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/46,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=47&?Page=41&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/47,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=48&?Page=41&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/48,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=49&?Page=41&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/49,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=50&?Page=41&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/50,200326
척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp?page=51&?Page=41&PageSize=5&Key=&Keyword=&Gubun=,1,척시원병원/다음10개,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT00OTImY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/42,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT01MDQmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/43,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT01MTYmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/44,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT01MjgmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/45,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT01NDAmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/46,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT01NTImY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/47,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT01NjQmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/48,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT01NzYmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/49,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT01ODgmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/50,200326
두발로정형외과의원,http://www.dubalo.com/m/management/board_view.asp?db_name=TB_s6_1_notice&num=42&num2=42&board_type=board_list&page_num=1,1,두발로정형외과의원/이전    5월 정형외과 진료일정 일부 변경 안내,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT0zNzImY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/32,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT0zODQmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/33,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT0zOTYmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/34,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT00MDgmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/35,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT00MjAmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/36,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT00MzImY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/37,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT00NDQmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/38,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT00NTYmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/39,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT00NjgmY29kZT1jb3Vuc2VsJnRhYmxlPWNzX2Jic19kYXRhJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/40,200326
두발로정형외과의원,http://www.dubalo.com/m/management/board_view.asp?db_name=TB_s6_1_notice&num=43&num2=44&board_type=board_list&page_num=1,1,두발로정형외과의원/이전    5월 1일 (근로자의 날) 외래 진료 휴진 안내,200326
굳센병원,http://www.goodssen.co.kr/pg/bbs/board.php?bo_table=cus04&page=32,1,굳센병원/32페이지,200326
